title,url,date,description,img
高通开发者套件可以买了：厂商推出小型主机，搭载骁龙 7c 还支持 Win11,https://www.ithome.com/0/586/689.htm,Sun Nov 14 00:00:00 2021,主机配备骁龙 7c 处理器，并且内置 4GB 内存、64GB 存储空间，预装 Win10 系统，售价约合 1399 元人民币,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586689_240.jpg
<<<<<<< HEAD,,,,
高通开发者套件可以买了：国外厂商推出小型主机，搭载骁龙 7c 还支持 Win11,https://www.ithome.com/0/586/689.htm,Sun Nov 14 00:00:00 2021,主机配备骁龙 7c 处理器，并且内置 4GB 内存、64GB 存储空间，预装 Win10 系统，售价约合 1399 元人民币,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586689_240.jpg
开发者立功，这款“子系统助手”帮你轻松在 Win11 上装安卓应用,https://www.ithome.com/0/586/660.htm,Sun Nov 14 12:05:08 2021,微软此前已经推出了适用于 Android 的 Windows 子系统，但由于仅限美国测试者使用，国区小伙伴无论是想要安装子系统 (Windows Subsystem for Android）还是安装安卓 App 都十分麻烦。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586660_240.jpg
微软再将 Win11 黑屏重新改回蓝屏,https://www.ithome.com/0/586/653.htm,Sun Nov 14 12:05:08 2021,今年 6 月，微软向 Dev 开发频道发布了第一个 Windows 11 Insider Preview 版本，当时有用户发现微软将 Win11 预览版中的“BSOD”（Blue Screen of Death）改成了「黑屏死机」，网友戏称，这样就彻底解决了蓝屏问题......,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586653_240.jpg
外观大改，微软 Win11 新版“你的手机”App 更多内容抢先看,https://www.ithome.com/0/586/651.htm,Sun Nov 14 12:05:08 2021,在上个月的 Surface Laptop Studio 发布活动中，微软简单提了一下 Windows 11 采用的新版“你的手机”应用。从已知信息来看，新款 App 似乎只是更新了一下外观，功能方面没有任何变化。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586651_240.jpg
=======,,,,
微软 Teams 商店将迎来重新设计，预计 12 月全量上线,https://www.ithome.com/0/586/624.htm,Sun Nov 14 03:05:08 2021,微软宣布，他们将很快推出重新设计的 Teams 商店。重新设计的 Teams 商店将提供一个优化的登录页面，并在顶部显示横幅，突出有趣的应用程序和场景。用户还将看到在同事和 Teams 用户中流行的应用的智能推荐,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586624_240.jpg
微软 Win11 的 Linux 子系统（WSL 2）已支持直接挂载 Linux 磁盘,https://www.ithome.com/0/586/621.htm,Sun Nov 14 03:05:08 2021,根据微软官方更新的文档，Win11 的 Linux 子系统（WSL 2）已支持直接挂载 Linux 磁盘。根据文档，用户需要安装 Windows 11 Build 22000 版本及以上，就可以直接挂载 EXT4 等格式的 Linux 磁盘,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586621_240.jpg
基准测试：在英特尔 12 代 Alder Lake-S 酷睿 i9-12900K 电脑上，微软 Win11 运行比 Linux 更快,https://www.ithome.com/0/586/593.htm,Sat Nov 13 15:05:08 2021,Windows 11 的优化方式是为了最好地利用 Alder Lake 的性能混合架构和帮助 Windows 11 任务调度的新线程主管技术。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586593_240.jpg
>>>>>>> b454c3fa6967fceda9134bac602ce4fab4d6c528,,,,
Win11 安卓子系统本地安装 APK 应用 WSATools 被下架，开发者称微软已同意恢复上架,https://www.ithome.com/0/586/577.htm,Sat Nov 13 13:05:10 2021,Windows 11 安卓子系统 (Windows Subsystem for Android) 包括 Linux 内核和基于 Android 开源项目（AOSP）版本 11 的 Android 操作系统。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586577_240.jpg
微软发布 Win11 假日插画风格桌面主题壁纸下载：活力的圆润几何设计,https://www.ithome.com/0/586/575.htm,Sat Nov 13 13:05:10 2021,自定义壁纸的抽象艺术作品将“节日的神奇、充满活力的性质”与 Windows 11 的更新设计相结合。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586575_240.jpg
微软 Win11 封禁 EdgeDeflector，MSEdgeRedirect 软件“顶上”修改默认浏览器,https://www.ithome.com/0/586/568.htm,Sat Nov 13 11:05:08 2021,几年来，微软一直在争取迫使 Windows 用户使用 Edge 浏览器，经常地迫使链接在浏览器中使用 microsoft-edge://协议打开,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586568_240.jpg
微软 Win11 预览版 Build 22499.1010 (KB5008400) 发布,https://www.ithome.com/0/586/559.htm,Sat Nov 13 09:05:08 2021,该版本具有从打开的应用程序窗口直接从任务栏快速分享内容到 Teams 会议电话的功能。此外，时钟应用程序支持使用微软的工作和学校账户进行登录。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586559_240.jpg
微软 Win11 Build 22000.346 Beta/Release 预览版发布：修复文件资源管理器/上下文菜单性能 Bug（附更新内容大全）,https://www.ithome.com/0/586/557.htm,Sat Nov 13 09:05:08 2021,上下文菜单问题将在未来的版本中得到修复，微软也正在为文件资源管理器进行其他错误 Bug 修复。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586557_240.jpg
微软 Win11 表现不尽如人意，盘点让新系统更顺手的解决方法,https://www.ithome.com/0/586/513.htm,Sat Nov 13 01:05:08 2021,微软已于 10 月 5 日发布了 Win11 正式版。目前，微软也在着手解决用户反馈的问题,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586513_240.jpg
微软 Win11 预览版已屏蔽 Edge Deflector，更改默认浏览器失效,https://www.ithome.com/0/586/466.htm,Fri Nov 12 15:05:08 2021,几年来，微软一直在争取迫使 Windows 用户使用 Edge 浏览器，经常地迫使链接在浏览器中使用 microsoft-edge://协议打开。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586466_240.jpg
微软 Win11 预览版已屏蔽 Edge Deflector，链接重定向修改软件失效,https://www.ithome.com/0/586/466.htm,Fri Nov 12 13:05:07 2021,几年来，微软一直在争取迫使 Windows 用户使用 Edge 浏览器，经常地迫使链接在浏览器中使用 microsoft-edge://协议打开。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586466_240.jpg
新的 Win11 微软商店现已向所有 Win10 用户推出,https://www.ithome.com/0/586/307.htm,Fri Nov 12 05:05:08 2021,今天，微软商店的首席架构师 RudyHuyn 宣布，新的微软商店已经开始向普通 Windows 10 用户推出,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586307_240.jpg
微软推出 Win11 定制款冰淇淋，“没有 TPM 芯片限制”,https://www.ithome.com/0/586/241.htm,Thu Nov 11 00:00:00 2021,Bloomberry 冰淇淋看起来就像将 Windows 11 的“绽放”壁纸旋转成令人愉悦的甜点。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586241_240.jpg
运行预览版的风险来了，部分微软 HoloLens 2 设备“变砖”,https://www.ithome.com/0/586/232.htm,Thu Nov 11 15:05:09 2021,在需要帮助还原和恢复受支持设备时，下载和运行适用于 Windows 的高级恢复助手。在使用此工具之前，尝试重启或重置你的设备。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586232_240.jpg
微软 Win10/11 应用商店功能增强：允许玩家备份/修复游戏，可自定义安装目录,https://www.ithome.com/0/586/225.htm,Thu Nov 11 15:05:09 2021,微软表示表示应用商店将会使得游戏安装更加开放 ，提供更多的自定义选项，同时新版 Xbox 应用也在内测当中,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586225_240.jpg
迷惑行为：Win11 确认不会搭载 3D 新表情，但微软还在宣传 3D 海龟表情包,https://www.ithome.com/0/586/224.htm,Thu Nov 11 15:05:09 2021,“既然 Windows 11 中的表情符号将是平面的，为什么你们还在推广宣传 3D 表情符号？”,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586224_240.jpg
微软美国商城开启“黑五”大促：Surface、Win11 PC、XGP 订阅优惠...,https://www.ithome.com/0/586/157.htm,Thu Nov 11 09:05:08 2021,从微软商城购买产品还可以享受微软商城承诺，即 2-3 天免费送货，延长假期免费退货时间至 2022 年 1 月 31 日，延长低价承诺,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586157_240.jpg
微软《极限竞速: 地平线 5》刚上市 1 天，玩家数量已超 450 万,https://www.ithome.com/0/586/146.htm,Thu Nov 11 09:05:08 2021,已经有超过 450 万玩家在墨西哥不同的道路和地形上飙车,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586146_240.jpg
纯净安装，微软 Win11 Build 22499 预览版 ISO 官方镜像下载,https://www.ithome.com/0/586/124.htm,Thu Nov 11 09:05:08 2021,Windows 11 预览版 Build 22499 支持快速分享打开的应用窗口的内容功能，可以直接从任务栏分享到 Teams 会议电话。该版本中的时钟应用现在支持用微软的工作和学校账户进行登录。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586124_240.jpg
微软 Win11 Dev 预览版 Build 22499 发布：支持从任务栏快速分享内容到 Teams,https://www.ithome.com/0/586/000.htm,Thu Nov 11 01:05:08 2021,微软今日向 Win11 Dev 预览版的用户推送了 Build 22499 更新，支持从任务栏直接将内容快速分享到从 Microsoft Teams。用户能够将打开的应用程序窗口中的内容直接从任务栏快速分享到会议呼叫中。这种体验将从 Microsoft Teams 开始，消除为了分享窗口而在应用程序之间来回切换的需要，用户在屏幕上看到的内容不会受到干扰,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/586000_240.jpg
微软 Win11 SE 默认高清壁纸下载：包含 Surface、常规 PC、手机分辨率,https://www.ithome.com/0/585/996.htm,Thu Nov 11 01:05:08 2021,微软在最新的教育活动中正式发布了 Windows 11 SE 系统，针对教育市场进行了一定的优化。该消息发布后，许多IT之家网友最关注的却是该系统的默认壁纸。该壁纸在设计上与原版 Windows 11 的默认壁纸类似，只不过在配色上有了一些改变，显得更加活泼,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585996_240.jpg
微软为 Win11 发布 KB5007215 安全补丁，并宣布 12 月因放假减少预览版更新,https://www.ithome.com/0/585/979.htm,Wed Nov 10 00:00:00 2021,Windows 11 KB5007215 补丁现在正在向 Windows Insiders 计划之外的用户推出。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585979_240.jpg
安全人员发现新式勒索病毒感染暴增，主要通过色情网站广告位传播,https://www.ithome.com/0/585/968.htm,Wed Nov 10 15:05:08 2021,安全人员透露，该勒索病毒利用 CVE-2021-40444 漏洞进行传播，还使用 PrintNightmare 漏洞进行提权，危害程度更甚以往。根据分析，该病毒主要通过色情网站的广告位传播。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585968_240.jpg
宏碁、华硕等 OEM 厂商推出 Win11 SE 笔记本产品，售价 219 美元起,https://www.ithome.com/0/585/870.htm,Wed Nov 10 09:05:08 2021,除了微软于今天推出搭载 Windows 11 SE 系统的 Surface Laptop SE 以外，宏碁、华硕、联想、戴尔四个 OEM 厂商也已经在微软教育官方商城上架了旗下搭载 Windows 11 SE 系统的笔记本产品,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585870_240.jpg
Win11 本地安装安卓 APK 的应用被微软商店下架，官方未说明原因,https://www.ithome.com/0/585/756.htm,Wed Nov 10 03:05:07 2021,此前IT之家报道过一款名为 WSATools 的应用，由意大利开发者 Simone Franco 开发，可以更方便地为 WSA 安装本地 APK。然而，该开发者今日在推特表示，WSATools 被微软商店下架了，微软官方向他发送了一封邮件，但并未说明下架原因。IT之家在微软商店查找，发现该应用已无法搜索到,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585756_240.jpg
微软 Win11 KB5007215 补丁发布，修复文件资源管理器操作不跟手问题,https://www.ithome.com/0/585/741.htm,Wed Nov 10 01:05:08 2021,Windows 11 KB5007215 补丁现在正在向 Windows Insiders 计划之外的用户推出，该补丁修复了多个性能问题。除了 AMD 处理器的问题，一些用户还称文件资源管理器性能差、内存泄漏等问题,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585741_240.jpg
微软 Win11 安卓子系统运行 App 全屏已显示桌面主题背景壁纸,https://www.ithome.com/0/585/698.htm,Tue Nov  9 13:05:09 2021,此前微软宣称，Windows 11 安卓子系统运行 Android 应用程序预览版现已提供给 Beta 、Dev 频道的 Windows 内测人员。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585698_240.jpg
第三方工具 RoundedTB 可让微软 Win11 任务栏变成圆角 UI,https://www.ithome.com/0/585/691.htm,Tue Nov  9 13:05:09 2021,通过 RoundedTB，你可以定制 Windows 任务栏的形状和外观，而无需修改任何系统文件或进行任何永久性的系统更改。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585691_240.jpg
微软 Win11 安卓子系统 1.8.32822 更新,https://www.ithome.com/0/585/641.htm,Tue Nov  9 09:05:08 2021,该子系统在 Hyper-V 虚拟机中运行，就像 Linux 子系统一样，可以将 AOSP 环境中 App 的运行时和 API 映射到 Windows 图形层、内存缓冲区、输入模式、物理和虚拟设备以及传感器,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585641_240.jpg
新系统仍不够完美：盘点 Win11 的不尽如人意之处,https://www.ithome.com/0/585/494.htm,Tue Nov  9 07:05:08 2021,微软已经推送 Win11 正式版接近一个月了，Win10 中很多为人诟病已久的设计顽疾，在 Win11 中得到了有效解决。当前的 Win11 存在一些不尽如人意之处，今天就来简单聊聊吧,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585494_240.jpg
不想被意外升级到微软 Win11，修改注册表让你保留在 Win10 系统,https://www.ithome.com/0/585/399.htm,Mon Nov  8 09:05:08 2021,微软在 Windows 10 版本 1803 或更高版本中引入了新的 TargetReleaseVersion 规范，它允许你设置希望操作系统升级到哪个版本或保持在哪个版本。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585399_240.jpg
微软 Win11 Dev 预览版出现奇怪 Bug：电量能充到 100% 以上,https://www.ithome.com/0/585/378.htm,Mon Nov  8 09:05:08 2021,众所周知，Dev 渠道的 Windows 系统同样都有许多 Bug，其中一些可能很有趣。近日，一些内部人员注意到 Win11 Dev 预览版 Build 22494 的一个奇特 Bug，Win11 错误地报告笔记本电脑的电量超过了 100%，这在物理上显然是不可能的，起码目前不可能,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585378_240.jpg
Win11 新工具，轻轻松松帮你安装任何安卓 APK 应用,https://www.ithome.com/0/585/179.htm,Sat Nov  6 00:00:00 2021,微软此前已经推出了适用于 Android 的 Windows 子系统，但由于仅限美国测试用户使用，国区小伙伴无论是想要安装子系统 (Windows Subsystem for Android）还是安装安卓 App 都十分麻烦。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585179_240.jpg
微软发布全新 Win11/10 Minecraft 我的世界启动器，通过应用商店安装,https://www.ithome.com/0/585/169.htm,Sat Nov  6 00:00:00 2021,新版启动器还增加了对 Minecraft for Windows 基岩版（Win10 商店版）和 Minecraft Dungeons（Win10 商店版）的支持，可用于启动 Minecraft 基岩版。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585169_240.jpg
微软 Edge Dev 浏览器 97 发布：改进 PDF 和密码管理,https://www.ithome.com/0/585/165.htm,Sat Nov  6 00:00:00 2021,Microsoft Edge 是 Windows 10 和 Windows 11 上的默认 PDF 阅读器，这个新版本进一步改善了查看和标记的体验。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585165_240.jpg
微软 Office 将支持用户跨平台同步喜爱的字体，Word 本月底尝鲜,https://www.ithome.com/0/585/130.htm,Sat Nov  6 00:00:00 2021,新的现代字体选择器还能够通知用户文档中使用过的、丢失的和嵌入的字体。用户还将能够从 Office 字体部分看到哪些字体在所有平台上都可用,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585130_240.jpg
为解决更新问题，微软为 Win11 推出 KB4023057 可靠性补丁：更新服务组件的更新,https://www.ithome.com/0/585/121.htm,Sat Nov  6 00:00:00 2021,由于部分原因，Windows 11 可能无法在某些设备上安装累积更新或其他更新，微软表示这可能并非硬件问题，错误或错误配置的 Windows 更新设置也可能会阻止用户从 Microsoft 的服务器获取最新的 Windows 11 改进。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585121_240.jpg
微软：OneDrive 桌面端应用即将结束对 Win8.1 及更早版本系统的支持,https://www.ithome.com/0/585/103.htm,Sat Nov  6 00:00:00 2021,微软于当时时间 11 月 15 日对外宣布，OneDrive 桌面端程序将对 Windows 8.1 及更早版本的操作系统结束应用更新，且在结束应用更新后关闭此版本软件的云同步功能,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585103_240.jpg
微软详解 Windows Server 2022 正式版：多层级安全体系、强大混合能力...,https://www.ithome.com/0/585/044.htm,Fri Nov  5 00:00:00 2021,IT 和 SecOps 团队可以利用 Secured-core server 高级保护功能和预防性防御功能，跨硬件、跨固件、跨虚拟化层，加强系统安全性。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/585044_240.jpg
Win11 第三方 Files v2 标签式文件管理器更新：可设置为默认文件资源管理器,https://www.ithome.com/0/584/995.htm,Fri Nov  5 00:00:00 2021,更新后的 Files 应用程序利用了 Windows 和 WinUI 的最新改进，并增加了新的功能，为用户管理他们的文件提供了更大的灵活性。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584995_240.jpg
Win11 Dev 开发频道的 Windows Insider 用户已可测试运行 Android 应用,https://www.ithome.com/0/584/904.htm,Fri Nov  5 00:00:00 2021,微软官方 Windows Insider 账号于当地时间 11 月 5 日在 Twitter 上宣布，现阶段 Windows 开发频道的 Windows Insider 用户也可在 Windows 11 系统上测试运行 Android 应用,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584904_240.jpg
微软推送 Win11 KB5008295 补丁，修复截图工具崩溃等问题,https://www.ithome.com/0/584/860.htm,Fri Nov  5 00:00:00 2021,近日有大量 Windows 11 用户反映，微软截图工具（snippingtool.exe）等在 Windows 11 上出现崩溃问题，无法正常使用，微软已经承认了这个问题确实存在。微软已向 Beta 和 Release Preview 渠道的用户推送 Windows 11 KB5008295 补丁，解决了上述的问题,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584860_240.jpg
Firefox 火狐浏览器上架微软 Win11/Win10 应用商店,https://www.ithome.com/0/584/851.htm,Fri Nov  5 00:00:00 2021,随着 Win11 的推出，微软正在对应用商店进行了一些期待已久的更改，在政策上为开发者给予了极大的“自由”。此前，Firefox 火狐的工程师在回答错误问题时透露，他们正在重新考虑是否登陆微软应用商店，因为可以将传统 Win32 应用直接上架，无需另外打包或使用微软的浏览器引擎,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584851_240.jpg
微软 Win11 快照组新功能体验：可直接 Alt + Tab 切换，一键返回布局,https://www.ithome.com/0/584/848.htm,Fri Nov  5 00:00:00 2021,Windows 11 的多任务窗口支持“Snap Groups（快照组）”，该功能可以说是自 Windows 8.1 以来窗口布局的最大变化。 在最新的 Win11 Dev 预览版 Build 22494 中，微软为系统添加了一个在 Alt + Tab 和任务视图中显示快照组的功能,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584848_240.jpg
反向操作，Start11 v1.0 工具发布：Win10 可使用“Win11 风格任务栏和开始菜单”,https://www.ithome.com/0/584/736.htm,Thu Nov  4 00:00:00 2021,它支持将“开始”菜单按钮移到中间或左边，调整任务栏大小，重新排列快速访问快捷方式列表，网格间距选项，增强经典和现代搜索体验,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584736_240.jpg
微软披露 Win11 截图工具崩溃原因，并称更多应用受影响,https://www.ithome.com/0/584/691.htm,Thu Nov  4 00:00:00 2021,微软称，从 2021 年 11 月 1 日开始，一些用户可能无法打开或使用某些内置的 Windows 应用程序或某些内置应用程序的一部分。这是由一个微软数字证书的问题引起的，该证书于 2021 年 10 月 31 日到期,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584691_240.jpg
微软 Win11 Dev 预览版 Build 22494 发布，任务栏可一键静音麦克风,https://www.ithome.com/0/584/627.htm,Thu Nov  4 00:00:00 2021,微软今日向 Win11 Dev 预览版用户推送了 Build 22494 版本更新，包含多项修复功能。在任务栏中可一键静音麦克风。从 Microsoft Teams 开始，用户会发现在通话中，会自动将麦克风图标添加到任务栏。用户可以查看通话音频状态、正在访问麦克风的应用程序，并随时快速将麦克风静音和取消静音,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584627_240.jpg
IE 11 明年 6 月退役，微软：Win11/10 Edge 浏览器的 IE 模式至少支持到 2029 年,https://www.ithome.com/0/584/582.htm,Wed Nov  3 00:00:00 2021,8 月 17 日起，部分微软应用和服务将不再支持 IE11。IE11 桌面应用从 2022 年 6 月 15 日开始退役。IE 模式将被支持到至少 2029 年。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584582_240.jpg
有点讽刺，微软 Win11 更新堆栈体验包“很难升级”,https://www.ithome.com/0/584/577.htm,Wed Nov  3 00:00:00 2021,更新堆栈包将有助于确保你的电脑能够以最大可能成功安装新的更新，并获得最佳体验和最少的破坏性体验。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584577_240.jpg
3 美元/每人每月，微软发布 Defender 商业版：支持 Win11/10、macOS、iOS 和安卓设备,https://www.ithome.com/0/584/560.htm,Wed Nov  3 00:00:00 2021,安装和管理 Defender 企业版不需要专业的安全知识。它提供简化的体验，通过对端点安全的建议和洞察力来指导你的行动。使你能够以较低的复杂性和较少的漏洞来保护端点的安全，而这些漏洞可能会被不良分子利用。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584560_240.jpg
大型喜加一，微软 Win11 应用商店上架 Epic 游戏商城,https://www.ithome.com/0/584/506.htm,Wed Nov  3 00:00:00 2021,与其他应用程序和游戏一样，Epic Games Store 支持搜索或者链接跳转下载并安装使用。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584506_240.jpg
Surface Pro 8 新一代触控笔深度评测：科学阐述 Surface 触控笔的逆袭,https://www.ithome.com/0/584/454.htm,Wed Nov  3 00:00:00 2021,Surface Pro 8 是自 Surface Pro 3 以来变化最大的一代：窄边框设计，更大的屏幕尺寸，120 赫兹高刷屏，更大的电池，改进的散,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584454_240.jpg
Win11 部分用户遇到截图错误问题，微软承诺将很快修复（附临时解决方案）,https://www.ithome.com/0/584/399.htm,Wed Nov  3 00:00:00 2021,据 Windows Latest 报道，微软截图工具 (snippingtool.exe) 中的一个错误导致它在 Windows 11 上出现反复崩溃现象。该错误似乎很普遍，并且已被微软论坛、反馈中心和社交媒体上的许多用户报告,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584399_240.jpg
微软更新 Office.com 和 Office Windows 版：全新主页、我的内容、创建页面,https://www.ithome.com/0/584/385.htm,Tue Nov  2 00:00:00 2021,使用户更容易找到跨应用和存储位置的所有内容和文件，看到需要关注的内容，并获得工作所需的应用和模板。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584385_240.jpg
微软宣布：HoloLens 2 限时 85 折优惠，国行 23278 元起,https://www.ithome.com/0/584/383.htm,Tue Nov  2 00:00:00 2021,混合现实工具是将劳动力转变为敏捷、协作和精确组织的一种方式。微软 HoloLens 2 是一个企业就绪的混合现实解决方案，不同行业的数千家企业已经利用它来探索一种新的工作方式。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584383_240.jpg
首发价 7299 元，联想 YOGA Pro 14s Carbon 2022 Win11 笔记本发布：搭载锐龙 7 5800U，2.8K 90Hz 屏幕，仅重 1.08kg,https://www.ithome.com/0/584/367.htm,Tue Nov  2 00:00:00 2021,联想 YOGA Pro 14s Carbon 采用航空级碳纤维顶盖，镁铝合金机身和防污耐磨喷漆，重量仅约 1.08kg,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584367_240.jpg
首发价 7499 元，联想 YOGA 16s Win11 笔记本发布：搭载锐龙 7 5800H，2.5K 120Hz 屏幕，四面超窄边框,https://www.ithome.com/0/584/363.htm,Tue Nov  2 00:00:00 2021,作为 YOGA 首款 16 英寸大屏本，亮点包括 16:10 黄金屏比、迷你轴设计和四面超窄边框，为用户带来“全面屏大视野”的超高沉浸式体验。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584363_240.jpg
Steam 用户软件和硬件调查结果出炉：Win11 推出首月占据 1.88% 份额，排名第三,https://www.ithome.com/0/584/292.htm,Tue Nov  2 00:00:00 2021,Steam 近日公布了 10 月份的用户软件和硬件调查结果。Steam 每月进行一次调查，收集客户正在使用的电脑软硬件种类的数据。调查非必须参加，且匿名进行,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584292_240.jpg
跟 Win10 相同，Win11 也会在 System32 目录下创建大量空文件夹,https://www.ithome.com/0/584/189.htm,Tue Nov  2 00:00:00 2021,不少用户反映称，似乎跟 Windows 10 一样，Windows 11 操作系统也会在 System32 目录下创建数百至数千个空文件夹,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584189_240.jpg
Win11 右键设计反人类？教你恢复完整右键菜单,https://www.ithome.com/0/584/156.htm,Mon Nov  1 00:00:00 2021,Win11 的新右键菜单相比之前的旧款式，颜值上的确大有提升，然而，Win11 的右键菜单隐藏了很多选项。今天就来给大家分享一些恢复 Win11 完整右键菜单的方法,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584156_240.jpg
消息称微软正准备将“图标拖放到任务栏”功能重新加入 Win11,https://www.ithome.com/0/584/155.htm,Mon Nov  1 00:00:00 2021,对于 Windows 11 不支持将文件或应用程序拖到任务栏上，此前微软官方人员回复表示，“感谢 Insider 的反馈，但 Windows 11 不再支持将文件拖入任务栏中的应用以打开该应用。”,https://img.ithome.com/newsuploadfiles/thumbnail/2021/11/584155_240.jpg
Win10/Win11 必备技巧，教你排除 Defender 误杀,https://www.ithome.com/0/583/933.htm,Sun Oct 31 00:00:00 2021,Win10 开始，Windows Defender 就成为了系统的预装，到了 Win11 也是如此。,https://img.ithome.com/newsuploadfiles/thumbnail/2021/10/583933_240.jpg
